"gene.pair","MFR.value","type"
"O60755_P20382",0.610618552644335,"positive"
"O75419_P20382",0.745614528645025,"negative"
"O75899_P20382",0.582673331364358,"positive"
"O75962_P20382",0.533821329946392,"positive"
"O95136_P20382",0.653962320916437,"positive"
"O95977_P20382",0.557979488106529,"positive"
"P01024_P20382",0.537217020418378,"positive"
"P01042_P20382",0.638293062705809,"positive"
"P01148_P20382",0.611842542754682,"positive"
"P01210_P20382",0.577458976050499,"positive"
"P02775_P20382",0.520036101013913,"positive"
"P04899_P20382",0.545662497789755,"positive"
"P09769_P20382",0.553572302278377,"negative"
"P10082_P20382",0.636594929523614,"positive"
"P12872_P20382",0.601299579039884,"positive"
"P18825_P20382",0.584715583930871,"positive"
"P19876_P20382",0.605093381744737,"positive"
"O15379_P20393",0.666864450959937,"positive"
"P02585_P20393",0.667371137237545,"negative"
"P04899_P20393",0.576166222332555,"negative"
"O15303_P20396",0.653067117935139,"positive"
"O43613_P20396",0.704966901996396,"positive"
"O43614_P20396",0.708604162950717,"positive"
"O95453_P20396",0.581157648618561,"negative"
"O95665_P20396",0.717776244426339,"positive"
"P01042_P20396",0.672903911485793,"positive"
"P01185_P20396",0.701302836488106,"positive"
"P01275_P20396",0.588712664380704,"positive"
"P11229_P20396",0.638147151925672,"positive"
"O43432_P20585",0.608292276862147,"negative"
"O95150_P20585",0.659838034661749,"negative"
"P05109_P20585",0.607148621419565,"negative"
"O00232_P20618",0.772798439887778,"positive"
"P05386_P20618",0.682086465975507,"negative"
"P07992_P20618",0.674463171990141,"negative"
"A8K4G0_P20645",0.603854549552261,"negative"
"O43426_P20645",0.593089023485035,"positive"
"O60664_P20645",0.648722485352838,"positive"
"O75061_P20645",0.566233069466285,"positive"
"O75146_P20645",0.542890337832217,"positive"
"P01185_P20645",0.565778754312192,"positive"
"P01730_P20645",0.630514076213038,"positive"
"P02787_P20645",0.548583731826532,"positive"
"P09496_P20645",0.598419773055658,"positive"
"O43581_P20648",0.689685976112308,"negative"
"P09234_P20648",0.515579301366364,"negative"
"O43166_P20674",0.520397920802866,"negative"
"O75964_P20674",0.752775057416384,"positive"
"P00395_P20674",0.680188330018245,"positive"
"P05496_P20674",0.757998715871519,"positive"
"P08574_P20674",0.717973037497139,"positive"
"O43586_P20700",0.613417001287058,"negative"
"O75096_P20700",0.510398185615732,"negative"
"O75223_P20700",0.599394853757543,"negative"
"O75569_P20700",0.595745099082612,"negative"
"P06858_P20700",0.486231680240048,"negative"
"P12271_P20700",0.537405929629015,"negative"
"O43525_P20701",0.644920551347547,"negative"
"P13598_P20701",0.775268828995171,"positive"
"P14902_P20701",0.587795098503702,"negative"
"A8MT69_P20702",0.522451022231075,"negative"
"O75438_P20702",0.470368702195784,"negative"
"P01571_P20702",0.552358842978668,"negative"
"P13671_P20702",0.646081144704574,"negative"
"O14654_P20774",0.546908769448637,"negative"
"O43286_P20774",0.572229430831351,"positive"
"O60513_P20774",0.659896816394982,"positive"
"O75462_P20774",0.62091581900261,"negative"
"P16389_P20774",0.583704539761697,"negative"
"O14842_P20800",0.675314895486492,"positive"
"O43193_P20800",0.614643558078938,"positive"
"O95665_P20800",0.672446225841588,"positive"
"P00403_P20800",0.455687406828705,"negative"
"P01148_P20800",0.549339450303452,"positive"
"P08912_P20800",0.633589772830229,"positive"
"P08949_P20800",0.674875169411352,"positive"
"P08574_P20809",0.496364344778076,"negative"
"P14778_P20809",0.590542476108098,"negative"
"P01229_P20815",0.537098617872361,"negative"
"P15121_P20815",0.489902690075576,"negative"
"P17516_P20815",0.692977856581747,"negative"
"O15197_P20827",0.602215516679938,"positive"
"O75116_P20827",0.729669720307979,"positive"
"O95476_P20827",0.583185999356921,"negative"
"P05230_P20827",0.681641498570508,"negative"
"P07948_P20827",0.609260650163893,"positive"
"O75311_P20851",0.623735547521542,"negative"
"O95835_P20851",0.627291769946103,"negative"
"O14548_P20908",0.533568738495181,"negative"
"O43897_P20908",0.567498769739307,"positive"
"O00233_P20916",0.463000693225587,"negative"
"P04003_P20916",0.629146449562427,"negative"
"P07333_P20916",0.636699135392705,"negative"
"O14686_P20929",0.576631619656256,"negative"
"O96018_P20929",0.537525056124723,"negative"
"P01225_P20929",0.552955539988047,"negative"
"P02585_P20929",0.78517983568693,"positive"
"P10746_P20929",0.590093593722157,"negative"
"P12829_P20929",0.68244467677135,"positive"
"P19429_P20929",0.715349234745732,"positive"
"P04090_P20930",0.627644932720604,"negative"
"P17252_P20936",0.662514009676091,"positive"
"O15143_P20963",0.640028050791166,"positive"
"O15144_P20963",0.617497246762774,"positive"
"O15305_P20963",0.52566406158367,"negative"
"O75791_P20963",0.737844112051161,"positive"
"P01730_P20963",0.741991443666752,"positive"
"P08575_P20963",0.7266775544212,"positive"
"P09693_P20963",0.819272850937695,"positive"
"P16499_P20963",0.626057468561773,"negative"
"P17693_P20963",0.674459584923201,"positive"
"P19087_P20963",0.65266763506557,"negative"
"P20248_P20963",0.509256561572945,"negative"
"O95400_P21266",0.589358835120645,"negative"
"P10620_P21266",0.705679611270536,"negative"
"P10826_P21266",0.672598915510595,"negative"
"P16118_P21266",0.641858988335293,"negative"
"O75348_P21281",0.711000838088175,"positive"
"O95670_P21281",0.595947029360464,"positive"
"O75348_P21283",0.656705792681099,"positive"
"P14780_P21283",0.582772945115596,"negative"
"P21281_P21283",0.728020691872318,"positive"
"P10276_P21333",0.653540382709673,"negative"
"P19224_P21333",0.553220969137214,"negative"
"P01111_P21359",0.610440550274545,"positive"
"P01116_P21359",0.705642938565309,"positive"
"P04350_P21359",0.697752673220655,"negative"
"O14905_P21397",0.555734395209658,"negative"
"O15244_P21397",0.588185636121955,"positive"
"P01042_P21397",0.627271580029264,"negative"
"P12270_P21397",0.523472302612374,"negative"
"P18825_P21397",0.596403269974522,"negative"
"O00398_P21452",0.674753932076933,"positive"
"O43193_P21452",0.698571161048975,"positive"
"O43612_P21452",0.660894910838939,"positive"
"O75962_P21452",0.588124501605731,"positive"
"O95665_P21452",0.768865847091564,"positive"
"P01148_P21452",0.504886681145119,"positive"
"P01185_P21452",0.736789916767472,"positive"
"P07585_P21452",0.576308996440588,"negative"
"P08912_P21452",0.749257231812268,"positive"
"A8MYU2_P21453",0.561983735280703,"negative"
"O00574_P21453",0.689876943310274,"positive"
"O43709_P21453",0.513851670573894,"negative"
"O43927_P21453",0.690652263279262,"positive"
"P01042_P21453",0.67877828339499,"positive"
"P01210_P21453",0.598565151513443,"positive"
"P01298_P21453",0.567019904115495,"positive"
"P02776_P21453",0.692856430495944,"positive"
"P0DMS8_P21453",0.615209908491059,"positive"
"P13501_P21453",0.743528994335988,"positive"
"P19876_P21453",0.541760977934358,"positive"
"P20382_P21453",0.542564221167041,"positive"
"A8MTJ3_P21462",0.715158345729641,"positive"
"O00585_P21462",0.679242130801865,"positive"
"O15444_P21462",0.705393562810945,"positive"
"O15467_P21462",0.593418536518267,"positive"
"O60266_P21462",0.56671597243703,"positive"
"O60841_P21462",0.467603830215229,"negative"
"P01031_P21462",0.66404872468332,"positive"
"P01213_P21462",0.694708569025549,"positive"
"P04899_P21462",0.611899133628474,"positive"
"P08173_P21462",0.666294544890737,"positive"
"P13501_P21462",0.732583641093912,"positive"
"P14921_P21462",0.608157791472362,"negative"
"O60403_P21549",0.651351638410984,"negative"
"O60547_P21549",0.581772675869816,"negative"
"P0DML2_P21549",0.604481312327469,"negative"
"O00341_P21579",0.641336125441774,"positive"
"O14526_P21579",0.628741115566519,"positive"
"O15244_P21579",0.658145762359597,"positive"
"O15511_P21579",0.581413433076781,"positive"
"O75335_P21579",0.625645563929137,"positive"
"O75379_P21579",0.567510575394864,"positive"
"O75385_P21579",0.594354593007188,"negative"
"O76062_P21579",0.584941433365174,"negative"
"O95782_P21579",0.573569857786207,"positive"
"P00558_P21579",0.610987107686694,"negative"
"P02787_P21579",0.772072514475257,"positive"
"P09496_P21579",0.614871824097252,"positive"
"P11142_P21579",0.580934940627837,"positive"
"P13569_P21579",0.618176573471314,"positive"
"O43353_P21580",0.757618605844168,"positive"
"O75911_P21580",0.564098368806021,"negative"
"P01375_P21580",0.782212108332451,"positive"
"P07196_P21580",0.565080094547061,"negative"
"O14511_P21583",0.717157935297936,"positive"
"O15020_P21583",0.627934248664531,"positive"
"O15259_P21583",0.658688378547645,"negative"
"O43561_P21583",0.586193716996272,"positive"
"O60258_P21583",0.548709930086581,"positive"
"O60542_P21583",0.634053814135156,"positive"
"O60609_P21583",0.655076928021086,"positive"
"O76093_P21583",0.633314867093139,"positive"
"P01589_P21583",0.679738211634939,"positive"
"P02549_P21583",0.635385647931207,"positive"
"P07196_P21583",0.652310428260795,"positive"
"P11277_P21583",0.599430159711344,"positive"
"P15498_P21583",0.576056396247372,"positive"
"P17693_P21583",0.548128975509953,"negative"
"O00148_P21695",0.445465657641803,"negative"
"O75473_P21695",0.611425794092012,"negative"
"P04150_P21695",0.574070080216552,"negative"
"P14867_P21695",0.586918524254437,"negative"
"P07948_P21709",0.673387446076638,"positive"
"P12931_P21709",0.718936235721327,"positive"
"O15160_P21728",0.518948236298722,"negative"
"O43306_P21728",0.707987736285802,"positive"
"O60895_P21728",0.730990528920237,"positive"
"O60896_P21728",0.669918589632862,"positive"
"O75388_P21728",0.64367985708297,"positive"
"P01215_P21728",0.642373568259995,"positive"
"P01222_P21728",0.66880834076478,"positive"
"P01275_P21728",0.692267177068912,"positive"
"P04150_P21728",0.584521739694471,"negative"
"P08588_P21728",0.804325455776161,"positive"
"P18507_P21728",0.73783625564008,"negative"
"A8MTJ3_P21730",0.637661679439994,"positive"
"O00574_P21730",0.707398382876633,"positive"
"O00585_P21730",0.698021308248922,"positive"
"O43603_P21730",0.725583710783123,"positive"
"O95622_P21730",0.702369173960302,"positive"
"P01019_P21730",0.621264730240624,"positive"
"P02776_P21730",0.741423962056223,"positive"
"P02778_P21730",0.750388837572876,"positive"
"P04083_P21730",0.725749072788401,"positive"
"P12074_P21730",0.494408854509021,"negative"
"P18089_P21730",0.695215045409105,"positive"
"P18825_P21730",0.657337480364771,"positive"
"O00254_P21731",0.634738809556417,"positive"
"O00398_P21731",0.659981466721888,"positive"
"O14842_P21731",0.651172440068015,"positive"
"O15130_P21731",0.657715789664275,"positive"
"O15552_P21731",0.665132691545184,"positive"
"O43612_P21731",0.662608993187157,"positive"
"O60229_P21731",0.625339587275196,"positive"
"O60882_P21731",0.587814417759127,"negative"
"O75306_P21731",0.516466254238917,"negative"
"O75962_P21731",0.567350050637898,"positive"
"P01042_P21731",0.694419102114801,"positive"
"P01275_P21731",0.564131463566371,"positive"
"P08949_P21731",0.607873624837206,"positive"
"P11229_P21731",0.624773660808088,"positive"
"P14410_P21731",0.58096574562581,"negative"
"P18615_P21731",0.527645249196148,"negative"
"P21452_P21731",0.668224907107398,"positive"
"O75182_P21741",0.57482953750422,"negative"
"O75865_P21741",0.587343955740337,"negative"
"O75934_P21741",0.558795726412515,"negative"
"P11413_P21754",0.661589702202465,"negative"
"P14415_P21754",0.666307624622099,"negative"
"O43915_P21757",0.637924070576049,"negative"
"O95967_P21757",0.581523165040422,"negative"
"P14625_P21757",0.535602276645764,"positive"
"O00311_P21781",0.685257085114155,"negative"
"O00459_P21781",0.594549305656402,"positive"
"O60674_P21781",0.697504919320341,"positive"
"P04118_P21781",0.533607410221393,"negative"
"P05230_P21781",0.781994036285244,"positive"
"P07949_P21781",0.592221026099816,"positive"
"P08700_P21781",0.664897273645979,"positive"
"P09619_P21781",0.769268083134175,"positive"
"P10721_P21781",0.738162882550495,"positive"
"P11487_P21781",0.718718393842786,"positive"
"P15498_P21781",0.50530499557983,"positive"
"P20645_P21781",0.55360496776696,"negative"
"P21580_P21781",0.584975512614264,"negative"
"P07339_P21796",0.573394431117425,"negative"
"O00425_P21810",0.56755985765634,"negative"
"O60763_P21810",0.558560041196526,"negative"
"O94766_P21810",0.58455892635886,"positive"
"O94986_P21810",0.531132099972501,"negative"
"P01031_P21810",0.616915097566098,"negative"
"P10646_P21810",0.654204320611202,"negative"
"P11161_P21810",0.609425923620733,"negative"
"P18827_P21810",0.72140721231582,"positive"
"O00764_P21815",0.623478126726954,"negative"
"P02741_P21815",0.652959554962554,"negative"
"P05106_P21815",0.678731166346561,"positive"
"P13498_P21817",0.555940059849502,"negative"
"O00217_P21854",0.528859448623017,"negative"
"P11182_P21854",0.516750949556263,"negative"
"P15170_P21854",0.508986034729533,"negative"
"O00451_P21860",0.738253402502971,"positive"
"O14543_P21860",0.6676745184834,"positive"
"O14944_P21860",0.790342881396234,"positive"
"O15399_P21860",0.73666279522917,"positive"
"O60674_P21860",0.664088173730711,"positive"
"O95235_P21860",0.598188033888362,"negative"
"P01111_P21860",0.57200895155798,"positive"
"P01589_P21860",0.714299560958054,"positive"
"P05113_P21860",0.672774201165262,"positive"
"P06241_P21860",0.602211544733334,"positive"
"P07196_P21860",0.651533088274099,"positive"
"P11802_P21860",0.615228044862499,"positive"
"P14784_P21860",0.767301486832317,"positive"
"P16234_P21860",0.744275704993276,"positive"
"P21583_P21860",0.726290578368755,"positive"
"P05423_P21912",0.625057371890949,"negative"
"P07288_P21912",0.510711405521699,"negative"
"P07919_P21912",0.68976391128465,"positive"
"P08949_P21912",0.560451882748597,"negative"
"P11310_P21912",0.70088935403309,"positive"
"O00585_P21917",0.737588500393995,"positive"
"O15467_P21917",0.631057843534009,"positive"
"O60755_P21917",0.805736002788262,"positive"
"O95977_P21917",0.689758069125856,"positive"
"P01042_P21917",0.748749596853197,"positive"
"P01213_P21917",0.779829710608592,"positive"
"P02775_P21917",0.587326965701639,"positive"
"P08754_P21917",0.654647444277626,"positive"
"P08908_P21917",0.831624604699657,"positive"
"P0DMS8_P21917",0.664524530230792,"positive"
"P14416_P21917",0.787421775775568,"positive"
"P19876_P21917",0.596089848579978,"positive"
"P21730_P21917",0.713487626263096,"positive"
"O14772_P21918",0.488077582376573,"negative"
"O14880_P21918",0.493025826608224,"negative"
"O75718_P21918",0.58328374454102,"negative"
"P01275_P21918",0.618443813442949,"positive"
"P01286_P21918",0.745208508767751,"positive"
"P08912_P21918",0.776339687957825,"negative"
"P13945_P21918",0.7681097165705,"positive"
"A5PLN9_P21926",0.488220624674536,"negative"
"P05113_P21941",0.593060090208876,"negative"
"P15531_P21941",0.519257245817376,"negative"
"O14905_P21953",0.539416243754621,"negative"
"O15169_P21953",0.569281626694753,"negative"
"O43766_P21953",0.759371661149876,"positive"
"O15055_P22001",0.514989397590586,"negative"
"O43448_P22001",0.720475096177514,"positive"
"O60243_P22001",0.631343557048257,"negative"
"P00414_P22001",0.450865896273453,"negative"
"P00748_P22001",0.619662078736124,"negative"
"O60343_P22033",0.654436341016129,"negative"
"O75845_P22033",0.615979330892181,"negative"
"O94955_P22033",0.648986276809823,"negative"
"O95178_P22033",0.710961502915464,"negative"
"O00566_P22087",0.7488503045128,"positive"
"O43818_P22087",0.726549201099118,"positive"
"O60568_P22087",0.630162713191857,"negative"
"P18074_P22087",0.745028147670633,"positive"
"O75791_P22090",0.670108163021862,"negative"
"O75821_P22090",0.649294509594888,"positive"
"O95059_P22090",0.57136482015853,"positive"
"O95563_P22090",0.560866660563901,"negative"
"P04632_P22090",0.568992025415411,"negative"
"P04843_P22090",0.563730589832747,"positive"
"P05198_P22090",0.636975801438699,"positive"
"P06730_P22090",0.587897730687925,"positive"
"P07585_P22090",0.5376401557776,"negative"
"P11940_P22090",0.622346991160684,"positive"
"O15067_P22102",0.753696052248919,"positive"
"O95006_P22102",0.540683700989642,"negative"
"P09429_P22102",0.607049034134919,"negative"
"P18850_P22102",0.526975650610204,"negative"
"P21953_P22102",0.630209085709824,"negative"
"P01019_P22223",0.652507831054272,"negative"
"P06132_P22223",0.474950771067241,"negative"
"O43741_P22234",0.615938347423401,"negative"
"P02745_P22304",0.556121231959472,"negative"
"P07686_P22304",0.633655964950818,"positive"
"O60258_P22309",0.568000635913905,"negative"
"P05177_P22309",0.698189475200031,"positive"
"O75145_P22310",0.60780898115248,"negative"
"O95237_P22310",0.639085350671764,"negative"
"O95848_P22310",0.520279835040661,"negative"
"P08637_P22310",0.515510226665688,"negative"
"O00421_P22314",0.562607774950913,"negative"
"O00762_P22314",0.631397147306431,"positive"
"O95248_P22314",0.613182716527326,"negative"
"O95749_P22314",0.522056684213883,"negative"
"P01106_P22314",0.658797015129104,"negative"
"P02774_P22314",0.631517303863922,"negative"
"P15374_P22314",0.520878495913313,"positive"
"P17081_P22314",0.714053513936526,"negative"
"A1L190_P22352",0.523969817526153,"negative"
"O75386_P22352",0.575804129905891,"negative"
"P08294_P22352",0.669680599521803,"positive"
"P21917_P22362",0.694479961517115,"negative"
"O00483_P22392",0.672084000854849,"negative"
"O43791_P22413",0.483677722237375,"negative"
"O75390_P22413",0.465281525934351,"negative"
"O95727_P22413",0.650135833212092,"negative"
"O95777_P22413",0.465465762333594,"negative"
"P01178_P22413",0.575198989255112,"negative"
"P21580_P22413",0.571457058972047,"negative"
"O15067_P22459",0.514872512431768,"negative"
"O43448_P22459",0.731833222539174,"positive"
"O43663_P22459",0.613891179188106,"negative"
"O60496_P22459",0.610442793989999,"negative"
"O43448_P22460",0.639234251608478,"positive"
"P01906_P22460",0.595151778149921,"negative"
"O15303_P22466",0.780050957416903,"positive"
"O15444_P22466",0.696427269591797,"positive"
"O43603_P22466",0.742795145660761,"positive"
"O60266_P22466",0.594274158688004,"positive"
"O60755_P22466",0.706789544594725,"positive"
"P01042_P22466",0.650946726410522,"positive"
"P04899_P22466",0.505202782278747,"positive"
"P08754_P22466",0.616270397369256,"positive"
"P08913_P22466",0.650315830342183,"positive"
"P21462_P22466",0.636828692619201,"positive"
"P22234_P22528",0.509235409738762,"negative"
"O75935_P22557",0.515665673907647,"negative"
"O00233_P22607",0.546205573664729,"negative"
"O14944_P22607",0.691505749349838,"positive"
"O15530_P22607",0.675534957232132,"positive"
"O43451_P22607",0.530693982600622,"negative"
"O43561_P22607",0.639054077680689,"positive"
"O60609_P22607",0.585126014437832,"positive"
"O60674_P22607",0.657344954951355,"positive"
"O75390_P22607",0.594286871021218,"negative"
"O76093_P22607",0.680082472521657,"positive"
"P01127_P22607",0.749686988591427,"positive"
"P04626_P22607",0.745098609323149,"positive"
"P05230_P22607",0.748329710734602,"positive"
"P09619_P22607",0.771089892995635,"positive"
"P10721_P22607",0.762887348812727,"positive"
"P21860_P22607",0.692598910179909,"positive"
"P22392_P22607",0.659058623264045,"negative"
"O60825_P22612",0.718944715663587,"positive"
"O95294_P22612",0.604314892142071,"negative"
"P00395_P22612",0.437654114422643,"negative"
"P11686_P22612",0.635762251220994,"negative"
"P16220_P22612",0.543669767317746,"positive"
"O15514_P22626",0.760428199414274,"positive"
"O43143_P22626",0.717283465185489,"positive"
"O43395_P22626",0.741854736764141,"positive"
"O75554_P22626",0.735349883483437,"positive"
"O75934_P22626",0.728106838776445,"positive"
"O95400_P22626",0.695735770306308,"positive"
"O95476_P22626",0.690751320742177,"negative"
"O95777_P22626",0.717161770380749,"positive"
"P04040_P22626",0.587976826862104,"negative"
"P07741_P22626",0.648647643886784,"negative"
"P08579_P22626",0.627256922887277,"positive"
"P14678_P22626",0.721190153866639,"positive"
"P21359_P22626",0.544092560030596,"negative"
"O00186_P22680",0.687075020485364,"negative"
"O14746_P22680",0.65597698784565,"negative"
"O75881_P22680",0.778634310696636,"negative"
"O95167_P22680",0.454065529832923,"negative"
"O14492_P22681",0.737723362941911,"positive"
"O14526_P22681",0.685950809881405,"positive"
"O14641_P22681",0.741128890857171,"positive"
"O15056_P22681",0.72104920947245,"positive"
"O43426_P22681",0.728719123462551,"positive"
"O43609_P22681",0.553960100403664,"positive"
"O60258_P22681",0.658290583477782,"positive"
"P01571_P22681",0.685691795853428,"negative"
"P07947_P22681",0.546781830728565,"positive"
"P08581_P22681",0.630627058605298,"positive"
"P08887_P22681",0.684822714772501,"positive"
"P09496_P22681",0.624312446853522,"positive"
"P09497_P22681",0.551311838303952,"positive"
"P11487_P22681",0.684758220701763,"positive"
"P11912_P22681",0.64457741402072,"positive"
"P13861_P22681",0.596737176585574,"negative"
"P16885_P22681",0.743514516550002,"positive"
"P19957_P22681",0.554242416259589,"negative"
"O00221_P22692",0.533158736063893,"negative"
"O15294_P22692",0.552944546579845,"negative"
"O75506_P22692",0.57759459583937,"negative"
"O95670_P22692",0.528300296579041,"negative"
"P05019_P22692",0.679094115683878,"positive"
"O00483_P22695",0.710882364701117,"positive"
"O15212_P22695",0.560993829155837,"negative"
"O75306_P22695",0.766162700074413,"positive"
"O75489_P22695",0.772318719320955,"positive"
"O75947_P22695",0.660209418618004,"positive"
"O95178_P22695",0.708623668808865,"positive"
"O95299_P22695",0.566980623717875,"positive"
"O95563_P22695",0.745223694173895,"negative"
"P00403_P22695",0.642839183720424,"positive"
"P00414_P22695",0.617614869956792,"positive"
"P03897_P22695",0.632790733554221,"positive"
"P05496_P22695",0.70097223710759,"positive"
"P06850_P22695",0.491214113449145,"negative"
"P06865_P22695",0.490943247987716,"negative"
"P08246_P22695",0.497790600794919,"negative"
"P13804_P22695",0.740435613255278,"positive"
"P14854_P22695",0.713120996407205,"positive"
"P18859_P22695",0.717632326888395,"positive"
"P20674_P22695",0.72810426430223,"positive"
"O75695_P22732",0.644601988187454,"negative"
"P11168_P22732",0.64836354501901,"positive"
"P14410_P22732",0.61865663355952,"positive"
"P21281_P22732",0.572848456146354,"negative"
"O94929_P22735",0.64097968946476,"negative"
"P01040_P22735",0.769020753864629,"positive"
"P0DJD9_P22735",0.579196911836551,"negative"
"A6NKK0_P22736",0.545275706688716,"negative"
"O00273_P22736",0.669100833877119,"negative"
"P11597_P22736",0.606202693560426,"negative"
"P16104_P22736",0.674619269552956,"negative"
"P20645_P22736",0.547105074224504,"negative"
"P00748_P22748",0.607768456308751,"negative"
"P02730_P22748",0.73079471284118,"positive"
"P04843_P22748",0.556430617237529,"negative"
"P11177_P22748",0.512396447018769,"positive"
"O95163_P22830",0.595448555608749,"negative"
"P14550_P22830",0.526189510942431,"negative"
"P14770_P22830",0.547168621613972,"negative"
"P22087_P22830",0.553697517569067,"negative"
"O15259_P22888",0.688791449885308,"negative"
"O60266_P22888",0.60440516560016,"positive"
"O75061_P22888",0.607285613959789,"negative"
"P01185_P22888",0.589596862072456,"positive"
"P01189_P22888",0.59489117132185,"positive"
"P01222_P22888",0.665985818796537,"positive"
"P01275_P22888",0.687999628447779,"positive"
"P21728_P22888",0.731758550924285,"positive"
"O00148_P22894",0.551502864539317,"negative"
"O14939_P22894",0.590143495496558,"negative"
"O75396_P22894",0.476703404379604,"negative"
"P01566_P22894",0.649541950302757,"negative"
"P05496_P22894",0.468148989813661,"negative"
"O60306_P23025",0.652246961434561,"positive"
"O95196_P23025",0.555630910181714,"negative"
"P05114_P23025",0.662216295749647,"positive"
"P07992_P23025",0.747235087128736,"positive"
"P08648_P23025",0.58475149475243,"negative"
"P15586_P23025",0.520003410428468,"negative"
"P18074_P23025",0.70971742523054,"positive"
"P19387_P23025",0.68546971324232,"positive"
"P19447_P23025",0.781605935291743,"positive"
"P07741_P23109",0.545256119226785,"positive"
"P16278_P23109",0.4862790417511,"negative"
"O00267_P23193",0.684562269270158,"positive"
"O15514_P23193",0.630560675607714,"positive"
"O15524_P23193",0.621542910689356,"negative"
"O15530_P23193",0.60179437325386,"negative"
"P01730_P23193",0.576513798390749,"negative"
"O14531_P23246",0.548225014748777,"negative"
"P05165_P23246",0.55502296789378,"negative"
"P0DI81_P23246",0.588092131039745,"negative"
"O14965_P23258",0.781201454008974,"positive"
"O15259_P23258",0.589409239465854,"positive"
"O43805_P23258",0.732503004010757,"positive"
"O75311_P23258",0.518911802763767,"negative"
"O94986_P23258",0.699998288979427,"positive"
"P07437_P23258",0.729773548799171,"positive"
"P07858_P23258",0.573578406405713,"negative"
"P14635_P23258",0.783186458611112,"positive"
"O43865_P23276",0.540443090170493,"negative"
"O94929_P23276",0.574195564388718,"negative"
"P18825_P23276",0.695911993633464,"negative"
"P21695_P23276",0.596907183470684,"negative"
"O75554_P23284",0.583212662866035,"negative"
"P08572_P23284",0.65166987527652,"positive"
"P12109_P23284",0.611575785100923,"positive"
"P15918_P23284",0.470853510913899,"negative"
"P10301_P23297",0.611661687437409,"negative"
"P16615_P23297",0.549133504608624,"negative"
"P09622_P23378",0.61415763029516,"positive"
"O15371_P23396",0.732725148790987,"positive"
"O75822_P23396",0.635104779402084,"positive"
"P11940_P23396",0.571859175524043,"positive"
"P13073_P23396",0.685466285922242,"negative"
"P13798_P23396",0.699678510958823,"positive"
"P18124_P23396",0.743819746674627,"positive"
"P09619_P23409",0.639185043283996,"negative"
"P15923_P23409",0.656478582956722,"positive"
"P08581_P23415",0.605073292035371,"negative"
"P13674_P23415",0.49171441565925,"negative"
"P06493_P23416",0.573892377845995,"negative"
"O75208_P23434",0.750851485240127,"negative"
"O95372_P23434",0.563690902639651,"negative"
"P09622_P23434",0.719370200122777,"positive"
"P12694_P23434",0.684087917728213,"positive"
"P15907_P23434",0.522074323456324,"negative"
"P17301_P23434",0.577995204942743,"negative"
"P21953_P23434",0.722026853950394,"positive"
"P22607_P23434",0.607994599130989,"negative"
"O75899_P23443",0.564748741540298,"negative"
"P13804_P23443",0.698367203233586,"negative"
"O14933_P23458",0.667103753975628,"positive"
"O43561_P23458",0.694143240310494,"positive"
"O75019_P23458",0.606969695185944,"negative"
"P01116_P23458",0.627862334939241,"positive"
"P01563_P23458",0.534768810779114,"positive"
"P01569_P23458",0.48959297656177,"positive"
"P02549_P23458",0.594259061847599,"positive"
"P05161_P23458",0.695810327716514,"positive"
"P07949_P23458",0.656111702403326,"positive"
"P09619_P23458",0.673098521541193,"positive"
"P10721_P23458",0.661552096089279,"positive"
"P11277_P23458",0.633164339937408,"positive"
"P14923_P23458",0.686204936743788,"negative"
"P16234_P23458",0.661212493004079,"positive"
"P21860_P23458",0.633538021161269,"positive"
"P11229_P23468",0.726797592426555,"negative"
"A6NK59_P23490",0.539522143276495,"negative"
"O15372_P23490",0.490044464517451,"negative"
"P01040_P23490",0.765477965142125,"positive"
"P01100_P23490",0.55892223905297,"negative"
"P05160_P23490",0.569503377095169,"negative"
"O60674_P23510",0.681046312889384,"negative"
"P00915_P23510",0.580297261246791,"negative"
"P04040_P23511",0.559609636064722,"negative"
"P08138_P23515",0.62220138760886,"positive"
"P20916_P23515",0.741208387829775,"positive"
"P04259_P23526",0.527005078436203,"negative"
"P09914_P23526",0.54722213693845,"negative"
"P21964_P23526",0.684070298011434,"positive"
"O76064_P23528",0.702295466975616,"negative"
"P01241_P23528",0.540238832317895,"negative"
"O14818_P23588",0.694817811861604,"negative"
"O75396_P23588",0.591043913296631,"negative"
"O75694_P23588",0.614440939541031,"positive"
"O75822_P23588",0.700099967275863,"positive"
"P05089_P23588",0.498922918964426,"negative"
"P05198_P23588",0.678710304565781,"positive"
"P05388_P23588",0.691435216689395,"positive"
"P12270_P23588",0.585626312407805,"positive"
"P18505_P23588",0.484061852653119,"negative"
"P20042_P23588",0.638175642803867,"positive"
"P10398_P23634",0.640927434791272,"negative"
"P12314_P23634",0.629890232419056,"negative"
"P17927_P23634",0.689553919362764,"negative"
"O43426_P23677",0.665197372317432,"positive"
"O75886_P23677",0.63569160612455,"negative"
"O95396_P23677",0.653148548507875,"negative"
"P15391_P23677",0.582138801538567,"negative"
"O14772_P23743",0.539475634571037,"negative"
"O43613_P23743",0.594869067183955,"negative"
"O43749_P23743",0.596671532629466,"negative"
"O76062_P23743",0.541832556505945,"negative"
"O95837_P23743",0.575082603901019,"positive"
"O95954_P23743",0.536322990613622,"negative"
"P05198_P23743",0.58515394158235,"negative"
"P21453_P23769",0.587738609843235,"negative"
